publish_day_index,date,slot,load_hat_kw,pv_hat_kw,net_hat_kwh
23,2025-01-24T00:00:00,90,3862.89783069,3480.38809263,63.75162301
23,2025-01-24T00:00:00,91,3824.52429304,3235.63669562,98.1479329022
23,2025-01-24T00:00:00,92,3794.7704834,2966.77783198,137.998775237
23,2025-01-24T00:00:00,93,3744.52168217,2644.56429651,183.326230943
23,2025-01-24T00:00:00,94,3631.93666079,2368.24040089,210.616043316
23,2025-01-24T00:00:00,95,3660.76936179,2113.16089931,257.934743748
23,2025-01-24T00:00:00,96,3762.79460887,1838.27675242,320.752976074
23,2025-01-24T00:00:00,97,3654.26178139,1531.91036799,353.725235567
23,2025-01-24T00:00:00,98,3520.95323177,1233.42187548,381.255226049
23,2025-01-24T00:00:00,99,3549.23150083,968.429038222,430.133743768
23,2025-01-24T00:00:00,100,3672.67294351,728.629048654,490.673982477
23,2025-01-24T00:00:00,101,3335.86454511,478.597130897,476.211235703
23,2025-01-24T00:00:00,102,2778.22349926,250.809136595,421.235727111
23,2025-01-24T00:00:00,103,2809.73238005,125.494163561,447.373036081
23,2025-01-24T00:00:00,104,2888.4581986,85.8947568224,467.093906962
23,2025-01-24T00:00:00,105,2780.46990425,67.457647301,452.168709492
23,2025-01-24T00:00:00,106,2797.97777284,51.997320401,457.66340874
23,2025-01-24T00:00:00,107,2820.19095506,36.8467654343,463.89069827
23,2025-01-24T00:00:00,108,2761.22291991,24.8519423297,456.061829597
23,2025-01-24T00:00:00,109,2684.77988328,14.928990765,444.975148752
23,2025-01-24T00:00:00,110,2648.71533824,6.75467919027,440.326776509
23,2025-01-24T00:00:00,111,2644.79365992,0.391091685386,440.733761372
23,2025-01-24T00:00:00,112,2633.7519086,0,438.958651433
23,2025-01-24T00:00:00,113,2697.81353696,0,449.635589493
23,2025-01-24T00:00:00,114,2806.93549824,0,467.822583041
23,2025-01-24T00:00:00,115,2841.1513879,0,473.525231317
23,2025-01-24T00:00:00,116,2887.28364122,0,481.213940203
23,2025-01-24T00:00:00,117,2929.83431944,0,488.305719906
23,2025-01-24T00:00:00,118,2855.41430531,0,475.902384218
23,2025-01-24T00:00:00,119,2776.28244391,0,462.713740652
23,2025-01-24T00:00:00,120,2745.43286836,0,457.572144727
23,2025-01-24T00:00:00,121,2708.7668355,0,451.46113925
23,2025-01-24T00:00:00,122,2656.8195408,0,442.803256801
23,2025-01-24T00:00:00,123,2671.323842,1.01298354067,445.051809744
23,2025-01-24T00:00:00,124,2825.62997317,3.1576137363,470.412059906
23,2025-01-24T00:00:00,125,2859.20927218,5.1476068782,475.676944218
23,2025-01-24T00:00:00,126,2760.46170672,6.93368294941,458.921337296
23,2025-01-24T00:00:00,127,2767.61172434,8.48116643642,459.855092984
23,2025-01-24T00:00:00,128,2793.96203117,9.76929557789,464.032122599
23,2025-01-24T00:00:00,129,2868.91778163,10.7902745884,476.354584506
23,2025-01-24T00:00:00,130,3071.81664303,11.5480973883,510.044757608
23,2025-01-24T00:00:00,131,2909.67213483,12.0571752195,482.935826602
23,2025-01-24T00:00:00,132,2470.55120077,12.3408037262,409.70173284
23,2025-01-24T00:00:00,133,2361.12833439,12.4295075693,391.449804471
23,2025-01-24T00:00:00,134,2369.00712289,12.3593023937,392.77463675
23,2025-01-24T00:00:00,135,2339.15009943,12.1699149403,387.830030749
23,2025-01-24T00:00:00,136,2367.9725613,11.9030022848,392.678259835
23,2025-01-24T00:00:00,137,2474.08502576,11.6004105896,410.414102528
23,2025-01-24T00:00:00,138,2581.29165683,11.3025123904,428.331524073
23,2025-01-24T00:00:00,139,2588.87283263,11.0466593348,429.63769555
23,2025-01-24T00:00:00,140,2581.88302283,10.8657844856,428.502873057
23,2025-01-24T00:00:00,141,2563.38250363,10.7871848529,425.432553129
23,2025-01-24T00:00:00,142,2465.38110769,10.831510796,409.091599482
23,2025-01-24T00:00:00,143,2444.00655051,11.0119844065,405.49909435
23,2025-01-24T00:00:00,144,2516.94658298,11.333864042,417.602119823
24,2025-01-25T00:00:00,1,2642.1836241,0,440.363937349
24,2025-01-25T00:00:00,2,2704.78894583,0,450.798157639
24,2025-01-25T00:00:00,3,2755.83109182,0,459.305181971
24,2025-01-25T00:00:00,4,2704.7016288,0,450.7836048
24,2025-01-25T00:00:00,5,2770.3818883,0,461.730314717
24,2025-01-25T00:00:00,6,2905.5730635,0,484.262177251
24,2025-01-25T00:00:00,7,2834.61383765,0,472.435639609
24,2025-01-25T00:00:00,8,2741.31155158,0,456.885258597
24,2025-01-25T00:00:00,9,2745.3826368,0,457.5637728
24,2025-01-25T00:00:00,10,2808.29607459,0,468.049345765
24,2025-01-25T00:00:00,11,2979.29907953,0,496.549846589
24,2025-01-25T00:00:00,12,3098.62416013,0,516.437360022
24,2025-01-25T00:00:00,13,2937.66331955,0,489.610553259
24,2025-01-25T00:00:00,14,2901.58634668,0,483.597724446
24,2025-01-25T00:00:00,15,3039.46421276,0,506.577368793
24,2025-01-25T00:00:00,16,3018.26271452,0,503.043785753
24,2025-01-25T00:00:00,17,3031.88094085,0,505.313490142
24,2025-01-25T00:00:00,18,3114.53570037,0,519.089283395
24,2025-01-25T00:00:00,19,3086.72839318,0,514.454732197
24,2025-01-25T00:00:00,20,3091.99543499,0,515.332572498
24,2025-01-25T00:00:00,21,3119.15825182,0,519.859708637
24,2025-01-25T00:00:00,22,3024.95361934,0,504.158936556
24,2025-01-25T00:00:00,23,3075.29356372,0,512.548927286
24,2025-01-25T00:00:00,24,3244.28783039,0,540.714638398
24,2025-01-25T00:00:00,25,3220.32767811,0,536.721279686
24,2025-01-25T00:00:00,26,3131.85111466,0,521.975185776
24,2025-01-25T00:00:00,27,3131.57611473,0,521.929352455
24,2025-01-25T00:00:00,28,3237.78625092,0,539.63104182
24,2025-01-25T00:00:00,29,3298.35556977,0,549.725928294
24,2025-01-25T00:00:00,30,3277.92966979,0,546.321611632
24,2025-01-25T00:00:00,31,3280.19896729,0,546.699827881
24,2025-01-25T00:00:00,32,3329.40323536,0,554.900539227
24,2025-01-25T00:00:00,33,3380.50727885,0,563.417879808
24,2025-01-25T00:00:00,34,3363.67590178,0,560.612650297
24,2025-01-25T00:00:00,35,3302.22997389,0,550.371662315
24,2025-01-25T00:00:00,36,3281.32084375,0,546.886807291
24,2025-01-25T00:00:00,37,3356.74299804,0,559.45716634
24,2025-01-25T00:00:00,38,3328.56627917,9.92342077194,553.107143066
24,2025-01-25T00:00:00,39,3245.85328403,26.9835711958,536.478285473
24,2025-01-25T00:00:00,40,3371.92172277,48.0407223063,553.980166744
24,2025-01-25T00:00:00,41,3579.67289993,95.8840213837,580.631479758
24,2025-01-25T00:00:00,42,3775.86936847,231.863615222,590.667625541
24,2025-01-25T00:00:00,43,3954.01743375,454.085057701,583.322062675
24,2025-01-25T00:00:00,44,3929.18252617,707.303925813,536.979766727
24,2025-01-25T00:00:00,45,3793.84138859,972.39331694,470.241345275
24,2025-01-25T00:00:00,46,3839.84551121,1264.05018608,429.299220854
24,2025-01-25T00:00:00,47,3872.88838712,1529.0497736,390.639768919
24,2025-01-25T00:00:00,48,3809.2233328,1779.79504972,338.238047179
24,2025-01-25T00:00:00,49,3778.65512452,2083.76061683,282.482417947
24,2025-01-25T00:00:00,50,3818.7817336,2398.93031305,236.641903425
24,2025-01-25T00:00:00,51,3855.17824338,2721.71968342,188.909759992
24,2025-01-25T00:00:00,52,3816.51416888,3078.40768218,123.017747784
24,2025-01-25T00:00:00,53,3973.21703131,3355.12792872,103.014850431
24,2025-01-25T00:00:00,54,4314.79805664,3567.82796337,124.495015545
24,2025-01-25T00:00:00,55,4516.77849525,3844.39162436,112.064478481
24,2025-01-25T00:00:00,56,4477.83405226,4102.85860203,62.4959083719
24,2025-01-25T00:00:00,57,4381.53026644,4315.00094842,11.0882196695
24,2025-01-25T00:00:00,58,4486.13738924,4544.65517649,-9.7529645429
24,2025-01-25T00:00:00,59,4466.95492105,4792.29491193,-54.2233318134
24,2025-01-25T00:00:00,60,4271.2563717,5051.29426178,-130.006315013
24,2025-01-25T00:00:00,61,4197.37911409,5305.34305759,-184.66065725
24,2025-01-25T00:00:00,62,4263.38678312,5466.92715246,-200.590061555
24,2025-01-25T00:00:00,63,4326.84654851,5595.66222388,-211.469279229
24,2025-01-25T00:00:00,64,4237.1333585,5827.01766533,-264.980717804
24,2025-01-25T00:00:00,65,4150.05907197,5953.91418251,-300.642518424
24,2025-01-25T00:00:00,66,4207.15792675,6004.93399411,-299.62934456
24,2025-01-25T00:00:00,67,4370.98123205,6220.66623968,-308.280834604
24,2025-01-25T00:00:00,68,4281.02763656,6406.43758525,-354.234991447
24,2025-01-25T00:00:00,69,4078.51699733,6463.67350378,-397.526084407
24,2025-01-25T00:00:00,70,4251.07392897,6495.58186369,-374.084655788
24,2025-01-25T00:00:00,71,4367.31599762,6573.81826004,-367.75037707
24,2025-01-25T00:00:00,72,4243.67873975,6650.21269202,-401.088992044
24,2025-01-25T00:00:00,73,4135.94367994,6620.88784333,-414.157360566
24,2025-01-25T00:00:00,74,4118.62256611,6590.31280898,-411.948373812
24,2025-01-25T00:00:00,75,4151.57665249,6547.69356744,-399.35281916
24,2025-01-25T00:00:00,76,4150.21805409,6379.86820713,-371.608358839
24,2025-01-25T00:00:00,77,4108.61138302,6231.69767882,-353.847715966
24,2025-01-25T00:00:00,78,4050.05147884,6161.3902539,-351.889795843
24,2025-01-25T00:00:00,79,3996.07412148,6080.73606249,-347.443656836
24,2025-01-25T00:00:00,80,3929.24440056,5931.08886946,-333.640744817
24,2025-01-25T00:00:00,81,3902.41839422,5735.42767386,-305.501546606
24,2025-01-25T00:00:00,82,3995.85359304,5560.69181304,-260.80637
24,2025-01-25T00:00:00,83,4082.02991802,5362.12778985,-213.349645305
24,2025-01-25T00:00:00,84,4052.00746625,5127.11548611,-179.184669977
24,2025-01-25T00:00:00,85,3899.10117299,4886.48180826,-164.563439211
24,2025-01-25T00:00:00,86,3738.61881141,4605.0636961,-144.407480781
24,2025-01-25T00:00:00,87,3683.60603073,4313.14847642,-104.92374095
24,2025-01-25T00:00:00,88,3762.38226824,4085.44905237,-53.8444640223
24,2025-01-25T00:00:00,89,3799.97419417,3847.74508957,-7.96181590001
24,2025-01-25T00:00:00,90,3746.35217818,3574.71174837,28.6067383016
24,2025-01-25T00:00:00,91,3713.47222694,3302.65956203,68.4687774858
24,2025-01-25T00:00:00,92,3756.1084586,2970.85052587,130.876322123
24,2025-01-25T00:00:00,93,3833.99709769,2596.86067802,206.189403278
24,2025-01-25T00:00:00,94,3851.77639041,2277.90087108,262.312586555
24,2025-01-25T00:00:00,95,3807.63290523,2014.40556115,298.871224012
24,2025-01-25T00:00:00,96,3693.96905317,1754.38546078,323.263932066
24,2025-01-25T00:00:00,97,3524.91987532,1449.0174949,345.983730071
24,2025-01-25T00:00:00,98,3509.45751123,1167.15251781,390.384165569
24,2025-01-25T00:00:00,99,3627.0460633,930.927906802,449.353026083
24,2025-01-25T00:00:00,100,3596.99991919,694.818173319,483.696957645
24,2025-01-25T00:00:00,101,3230.43587117,449.971113374,463.410792966
24,2025-01-25T00:00:00,102,2778.79580092,234.100863371,424.115822925
24,2025-01-25T00:00:00,103,2724.63356204,104.677752472,436.659301595
24,2025-01-25T00:00:00,104,2826.8442721,60.2457890906,461.099747169
24,2025-01-25T00:00:00,105,2866.96844519,40.944804672,471.003940086
24,2025-01-25T00:00:00,106,2842.28987908,25.2779039067,469.501995862
24,2025-01-25T00:00:00,107,2783.27518677,9.79920297023,462.245997301
24,2025-01-25T00:00:00,108,2786.95796206,0,464.492993677
24,2025-01-25T00:00:00,109,2915.31494502,0,485.885824171
24,2025-01-25T00:00:00,110,2867.12837625,0,477.854729374
24,2025-01-25T00:00:00,111,2688.04012775,0,448.006687958
24,2025-01-25T00:00:00,112,2723.2242189,0,453.87070315
24,2025-01-25T00:00:00,113,2772.00659041,0,462.001098402
24,2025-01-25T00:00:00,114,2704.41324638,0,450.735541064
24,2025-01-25T00:00:00,115,2622.21244255,0,437.035407092
24,2025-01-25T00:00:00,116,2695.04014564,0,449.173357606
24,2025-01-25T00:00:00,117,2852.72120239,0,475.453533731
24,2025-01-25T00:00:00,118,2855.4445531,0,475.907425516
24,2025-01-25T00:00:00,119,2798.53289767,0,466.422149612
24,2025-01-25T00:00:00,120,2770.20786656,0,461.701311094
24,2025-01-25T00:00:00,121,2764.01725184,0,460.669541973
24,2025-01-25T00:00:00,122,2770.43694887,0,461.739491478
24,2025-01-25T00:00:00,123,2800.70333681,0,466.783889468
24,2025-01-25T00:00:00,124,2880.24572044,0,480.040953407
24,2025-01-25T00:00:00,125,3005.13191278,0,500.855318797
24,2025-01-25T00:00:00,126,3069.7387669,0,511.623127816
24,2025-01-25T00:00:00,127,2954.05132116,0,492.341886859
24,2025-01-25T00:00:00,128,2850.53557828,0,475.089263046
24,2025-01-25T00:00:00,129,2884.02880926,0,480.671468209
24,2025-01-25T00:00:00,130,2966.59112003,0,494.431853338
24,2025-01-25T00:00:00,131,2768.73630899,0,461.456051498
24,2025-01-25T00:00:00,132,2412.45718803,0,402.076198005
24,2025-01-25T00:00:00,133,2385.53052454,0,397.588420757
24,2025-01-25T00:00:00,134,2595.04334787,0,432.507224645
24,2025-01-25T00:00:00,135,2733.25302384,0,455.542170641
24,2025-01-25T00:00:00,136,2572.75252142,0,428.792086904
24,2025-01-25T00:00:00,137,2448.33227001,0,408.055378335
24,2025-01-25T00:00:00,138,2486.94160659,0,414.490267764
24,2025-01-25T00:00:00,139,2513.52003548,0,418.920005913
24,2025-01-25T00:00:00,140,2538.06575945,0,423.010959909
24,2025-01-25T00:00:00,141,2546.11558735,0,424.352597892
24,2025-01-25T00:00:00,142,2562.76416633,0,427.127361055
24,2025-01-25T00:00:00,143,3034.85829798,0,505.80971633
24,2025-01-25T00:00:00,144,3725.41080686,0,620.901801144
25,2025-01-26T00:00:00,1,3873.2020438,0,645.533673967
25,2025-01-26T00:00:00,2,3688.92318966,0,614.82053161
25,2025-01-26T00:00:00,3,3580.88876061,0,596.814793435
25,2025-01-26T00:00:00,4,3726.19577396,0,621.032628993
25,2025-01-26T00:00:00,5,3754.70284871,0,625.783808119
25,2025-01-26T00:00:00,6,3629.89501144,0.968310263612,604.821116863
25,2025-01-26T00:00:00,7,3682.74464016,2.61019654305,613.355740602
25,2025-01-26T00:00:00,8,3837.16344941,4.222067897,638.823563586
25,2025-01-26T00:00:00,9,3937.32303931,5.73831535262,655.26412066
25,2025-01-26T00:00:00,10,3897.08730718,7.09253848855,648.332461448
25,2025-01-26T00:00:00,11,3799.99872029,8.21962383285,631.963182743
25,2025-01-26T00:00:00,12,3763.73312957,9.05788503543,625.779207422
25,2025-01-26T00:00:00,13,3850.3016356,9.55121904179,640.125069427
25,2025-01-26T00:00:00,14,3936.20920413,9.65123151712,654.426328769
25,2025-01-26T00:00:00,15,3970.05495081,9.31928467069,660.122611023
25,2025-01-26T00:00:00,16,4004.9403697,8.5284214152,666.068658048
25,2025-01-26T00:00:00,17,4038.23364801,7.2651214563,671.828087759
25,2025-01-26T00:00:00,18,4047.23581546,5.53084741846,673.617494673
25,2025-01-26T00:00:00,19,4027.36782502,3.34334243543,670.670747098
25,2025-01-26T00:00:00,20,4057.8317604,0.737644711444,676.182352615
25,2025-01-26T00:00:00,21,4056.18784264,0,676.031307106
25,2025-01-26T00:00:00,22,3884.09367299,0,647.348945499
25,2025-01-26T00:00:00,23,3889.47736688,0,648.246227814
25,2025-01-26T00:00:00,24,4073.31230478,0,678.88538413
25,2025-01-26T00:00:00,25,4092.20449911,0,682.034083185
25,2025-01-26T00:00:00,26,4097.38901207,0,682.898168678
25,2025-01-26T00:00:00,27,4141.01912843,0,690.169854738
25,2025-01-26T00:00:00,28,4103.61980801,0,683.936634668
25,2025-01-26T00:00:00,29,4085.85925545,0,680.976542575
25,2025-01-26T00:00:00,30,4132.56018166,0,688.760030277
25,2025-01-26T00:00:00,31,4199.9202918,0,699.9867153
25,2025-01-26T00:00:00,32,4331.44470038,0,721.907450064
25,2025-01-26T00:00:00,33,4326.72701515,0,721.121169192
25,2025-01-26T00:00:00,34,4026.19335481,0,671.032225801
25,2025-01-26T00:00:00,35,4434.95915463,0,739.159859106
25,2025-01-26T00:00:00,36,5337.57889556,0,889.596482594
25,2025-01-26T00:00:00,37,5469.77918874,5.37374232715,910.734241069
25,2025-01-26T00:00:00,38,5400.50855209,19.4246748746,896.847312869
25,2025-01-26T00:00:00,39,5488.05785352,33.1492621311,909.151431897
25,2025-01-26T00:00:00,40,5474.58111124,50.7560655897,903.970840942
25,2025-01-26T00:00:00,41,5379.69061656,95.3999261417,880.715115069
25,2025-01-26T00:00:00,42,5290.22202523,233.543366807,842.779776404
25,2025-01-26T00:00:00,43,5277.57325043,466.988926618,801.764053969
25,2025-01-26T00:00:00,44,5380.08197142,728.305398686,775.296095456
25,2025-01-26T00:00:00,45,5400.18163807,990.671341545,734.918382753
25,2025-01-26T00:00:00,46,5237.71667398,1272.73476381,660.830318361
25,2025-01-26T00:00:00,47,6008.8671395,1538.61059089,745.042758102
25,2025-01-26T00:00:00,48,7218.82151873,1788.3644766,905.076173687
25,2025-01-26T00:00:00,49,7179.63089242,2066.41855229,852.202056688
25,2025-01-26T00:00:00,50,7039.51367982,2392.23718828,774.546081925
25,2025-01-26T00:00:00,51,7275.47605491,2746.11226222,754.893965449
25,2025-01-26T00:00:00,52,7202.72042371,3082.94052758,686.629982688
25,2025-01-26T00:00:00,53,7080.11443343,3386.49636719,615.60301104
25,2025-01-26T00:00:00,54,7089.68557956,3669.42040394,570.044195937
25,2025-01-26T00:00:00,55,7101.78196174,3948.40148323,525.563413086
25,2025-01-26T00:00:00,56,7055.57248889,4175.04849281,480.08733268
25,2025-01-26T00:00:00,57,6977.39010363,4373.04575238,434.057391875
25,2025-01-26T00:00:00,58,6954.7739684,4623.23524652,388.58978698
25,2025-01-26T00:00:00,59,7045.93110666,4882.97686739,360.492373212
25,2025-01-26T00:00:00,60,7102.0696689,5128.08383703,328.997638644
25,2025-01-26T00:00:00,61,6925.0716975,5367.56795055,259.583957825
25,2025-01-26T00:00:00,62,6893.59056047,5546.79631368,224.465707799
25,2025-01-26T00:00:00,63,7039.62085599,5702.91489999,222.784326
25,2025-01-26T00:00:00,64,7029.21342095,5930.08974098,183.187279994
25,2025-01-26T00:00:00,65,7023.07861267,6123.55818198,149.920071781
25,2025-01-26T00:00:00,66,6998.94713964,6263.4147393,122.58873339
25,2025-01-26T00:00:00,67,6790.52308788,6430.57332058,59.9916278835
25,2025-01-26T00:00:00,68,6870.66230654,6567.58057458,50.5136219946
25,2025-01-26T00:00:00,69,7124.89545773,6614.44025396,85.0758672944
25,2025-01-26T00:00:00,70,6931.84400147,6591.65359204,56.6984015712
25,2025-01-26T00:00:00,71,6630.77868701,6693.17871425,-10.4000045399
25,2025-01-26T00:00:00,72,6493.54463217,6829.13274096,-55.9313514648
25,2025-01-26T00:00:00,73,6471.04786477,6725.69234888,-42.4407473521
25,2025-01-26T00:00:00,74,6492.87214763,6663.37087633,-28.4164547833
25,2025-01-26T00:00:00,75,6466.10559074,6672.48878212,-34.3971985629
25,2025-01-26T00:00:00,76,6362.55196725,6500.50847211,-22.9927508108
25,2025-01-26T00:00:00,77,6475.73508712,6322.23395735,25.5835216285
25,2025-01-26T00:00:00,78,6732.00121632,6180.16207408,91.9731903741
25,2025-01-26T00:00:00,79,6747.4018003,5943.54431025,133.976248342
25,2025-01-26T00:00:00,80,6681.12966307,5753.67816914,154.575248988
25,2025-01-26T00:00:00,81,6673.43933617,5622.54322734,175.149351471
25,2025-01-26T00:00:00,82,6687.66733996,5412.29644448,212.561815914
25,2025-01-26T00:00:00,83,6623.85731629,5181.85572056,240.333599288
25,2025-01-26T00:00:00,84,6499.87669607,4951.18293856,258.115626252
25,2025-01-26T00:00:00,85,6437.18160708,4676.63865851,293.423824762
25,2025-01-26T00:00:00,86,6442.49585202,4418.93424096,337.26026851
25,2025-01-26T00:00:00,87,6457.93217506,4206.14730462,375.297478407
25,2025-01-26T00:00:00,88,6423.94461482,4011.36541161,402.096533868
25,2025-01-26T00:00:00,89,6407.06863948,3826.03316043,430.172579842
25,2025-01-26T00:00:00,90,6387.46164906,3634.47279165,458.831476236
25,2025-01-26T00:00:00,91,6281.19923989,3400.47755047,480.12028157
25,2025-01-26T00:00:00,92,6216.46746988,3060.56948865,525.982996872
25,2025-01-26T00:00:00,93,6269.48486132,2666.69419178,600.46511159
25,2025-01-26T00:00:00,94,6382.12095611,2354.39033546,671.288436775
25,2025-01-26T00:00:00,95,6392.48623008,2104.98381634,714.583735623
25,2025-01-26T00:00:00,96,6306.38739778,1856.08612269,741.716879182
25,2025-01-26T00:00:00,97,6277.1601904,1566.32287561,785.139552465
25,2025-01-26T00:00:00,98,6280.11780562,1290.58024694,831.589593113
25,2025-01-26T00:00:00,99,6283.38788292,1037.898047,874.248305987
25,2025-01-26T00:00:00,100,6277.4303207,763.057490301,919.062138399
25,2025-01-26T00:00:00,101,6191.58705608,484.265215415,951.220306778
25,2025-01-26T00:00:00,102,6105.43118339,251.036577414,975.732434329
25,2025-01-26T00:00:00,103,6172.24833062,112.912062632,1009.889378
25,2025-01-26T00:00:00,104,6190.96031143,67.7004259481,1020.54331425
25,2025-01-26T00:00:00,105,6201.343735,50.1704406803,1025.19554905
25,2025-01-26T00:00:00,106,6309.00113388,36.2682363624,1045.45548292
25,2025-01-26T00:00:00,107,5623.11029779,21.852829437,933.542911392
25,2025-01-26T00:00:00,108,4486.78749401,11.0048740326,745.963769996
25,2025-01-26T00:00:00,109,4253.16221118,2.26185409822,708.483392847
25,2025-01-26T00:00:00,110,4391.62954998,0,731.93825833
25,2025-01-26T00:00:00,111,4406.47755653,0,734.412926089
